"TEMP_chronid","ndb.chronologies.chronologyid","ndb.chronologies.collectionunitid","ndb.chronologies.agemodel","ndb.chronologies.ageboundolder","ndb.chronologies.ageboundyounger","ndb.chronologies.dateprepared","ndb.chronologies.notes","ndb.chronologies.agetypeid","ndb.chronologies.contactid","ndb.chronologies.isdefault","ndb.chronologies.chronologyname"
"TEMP1875",NA,11552,"bounds",45400,34200,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1876",NA,11552,"event",41600,37900,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1877",NA,11555,"bounds",23022,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1878",NA,11555,"event",16557,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1879",NA,11771,"bounds",22560,15000,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1880",NA,11771,"event",20360,17660,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1881",NA,11848,"bounds",16914,164,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1882",NA,11848,"event",11844,5244,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1883",NA,11865,"bounds",32294,29814,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1884",NA,11865,"event",31494,30604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1885",NA,11866,"bounds",7414,6574,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1886",NA,11866,"event",7144,6844,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1887",NA,11953,"bounds",25644,14404,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1888",NA,11953,"event",22144,17824,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1889",NA,13353,"bounds",11264,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1890",NA,13353,"event",11004,0,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1891",NA,13356,"bounds",524,494,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1892",NA,13356,"event",514,504,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1893",NA,13444,"bounds",13614,11354,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1894",NA,13444,"event",12854,12124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1895",NA,13445,"bounds",14054,11224,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1896",NA,13445,"event",13094,12174,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1897",NA,13446,"bounds",13504,10454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1898",NA,13446,"event",12514,11454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1899",NA,13447,"bounds",12554,10904,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1900",NA,13447,"event",11984,11444,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1901",NA,13479,"bounds",23094,13824,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1902",NA,13479,"event",19934,16974,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1903",NA,13480,"bounds",19234,15614,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1904",NA,13480,"event",18014,16834,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1905",NA,13481,"bounds",29700,15600,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1906",NA,13481,"event",24900,20300,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1907",NA,13496,"bounds",25024,14534,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1908",NA,13496,"event",21404,18094,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1909",NA,13497,"bounds",21874,10564,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1910",NA,13497,"event",18274,14184,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1911",NA,14886,"bounds",42644,9434,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1912",NA,14886,"event",42004,9884,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1913",NA,15293,"bounds",4534,3544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1914",NA,15293,"event",4224,3854,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1915",NA,15295,"bounds",764,124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1916",NA,15295,"event",564,324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1917",NA,15296,"bounds",42774,32494,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1918",NA,15296,"event",39464,35794,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1919",NA,15299,"bounds",8284,5274,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1920",NA,15299,"event",7264,6284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1921",NA,15302,"bounds",3484,2394,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1922",NA,15302,"event",3114,2774,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1923",NA,15303,"bounds",5734,4494,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1924",NA,15303,"event",5314,4914,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1925",NA,15304,"bounds",954,-6,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1926",NA,15304,"event",624,324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1927",NA,15305,"bounds",2814,1004,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1928",NA,15305,"event",2194,1624,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1929",NA,15306,"bounds",2604,1514,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1930",NA,15306,"event",2244,1874,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1931",NA,15307,"bounds",5004,1094,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1932",NA,15307,"event",3654,2434,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1933",NA,15308,"bounds",2754,1574,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1934",NA,15308,"event",2344,1984,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1935",NA,15309,"bounds",404,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP1936",NA,15309,"event",244,64,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1937",NA,15310,"bounds",464,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP1938",NA,15310,"event",264,54,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1939",NA,15311,"bounds",2824,1604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1940",NA,15311,"event",2404,2024,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1941",NA,15312,"bounds",784,384,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1942",NA,15312,"event",644,524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1943",NA,15313,"bounds",984,54,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1944",NA,15313,"event",664,364,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1945",NA,15314,"bounds",544,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP1946",NA,15314,"event",324,74,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1947",NA,15315,"bounds",5014,3004,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1948",NA,15315,"event",4324,3694,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1949",NA,15317,"bounds",2344,1064,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1950",NA,15317,"event",1904,1504,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1951",NA,15318,"bounds",3454,1894,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1952",NA,15318,"event",2914,2424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1953",NA,15319,"bounds",2124,1334,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1954",NA,15319,"event",1854,1604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1955",NA,15320,"bounds",824,254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1956",NA,15320,"event",634,454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1957",NA,15321,"bounds",9484,8154,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1958",NA,15321,"event",9024,8604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1959",NA,15323,"bounds",2934,1924,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1960",NA,15323,"event",2604,2264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1961",NA,15324,"bounds",5154,3654,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1962",NA,15324,"event",4644,4154,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1963",NA,15325,"bounds",6104,4894,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1964",NA,15325,"event",5674,5314,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1965",NA,15326,"bounds",2594,1274,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1966",NA,15326,"event",2144,1724,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1967",NA,15327,"bounds",6304,5014,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1968",NA,15327,"event",5864,5454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1969",NA,15328,"bounds",2014,1014,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1970",NA,15328,"event",1674,1364,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1971",NA,15329,"bounds",974,4,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1972",NA,15329,"event",634,334,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1973",NA,15330,"bounds",794,-26,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1974",NA,15330,"event",514,264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1975",NA,15331,"bounds",2534,1374,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1976",NA,15331,"event",2134,1764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1977",NA,15332,"bounds",3104,1794,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1978",NA,15332,"event",2664,2224,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1979",NA,15333,"bounds",764,284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1980",NA,15333,"event",604,454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1981",NA,15334,"bounds",2404,1274,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1982",NA,15334,"event",2014,1664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1983",NA,15335,"bounds",4064,2954,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1984",NA,15335,"event",3684,3334,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1985",NA,15336,"bounds",1444,844,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1986",NA,15336,"event",1254,1044,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1987",NA,15337,"bounds",2524,1114,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1988",NA,15337,"event",2044,1584,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1989",NA,15338,"bounds",2294,1484,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1990",NA,15338,"event",2014,1764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1991",NA,15339,"bounds",3034,2184,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1992",NA,15339,"event",2754,2464,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1993",NA,15342,"bounds",804,-46,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1994",NA,15342,"event",514,254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1995",NA,15343,"bounds",11224,8604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1996",NA,15343,"event",10314,9514,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1997",NA,15344,"bounds",13624,7444,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1998",NA,15344,"event",11524,9524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP1999",NA,15346,"bounds",9844,7664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2000",NA,15346,"event",9104,8394,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2001",NA,15347,"bounds",11734,9354,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2002",NA,15347,"event",10924,10174,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2003",NA,15348,"bounds",564,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2004",NA,15348,"event",334,74,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2005",NA,15354,"bounds",18774,13044,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2006",NA,15354,"event",16864,14954,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2007",NA,15356,"bounds",1654,754,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2008",NA,15356,"event",1344,1064,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2009",NA,15357,"bounds",2424,804,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2010",NA,15357,"event",1874,1354,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2011",NA,15358,"bounds",12124,8304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2012",NA,15358,"event",10834,9594,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2013",NA,15359,"bounds",36400,23900,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2014",NA,15359,"event",32100,28200,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2015",NA,15360,"bounds",8354,6284,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2016",NA,15360,"event",7644,6984,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2017",NA,15361,"bounds",12044,7804,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2018",NA,15361,"event",10604,9244,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2019",NA,15362,"bounds",514,-16,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2020",NA,15362,"event",354,174,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2021",NA,15364,"bounds",18634,9424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2022",NA,15364,"event",15704,12374,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2023",NA,15365,"bounds",12154,6584,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2024",NA,15365,"event",10374,8354,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2025",NA,15369,"bounds",11514,9754,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2026",NA,15369,"event",10944,10344,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2027",NA,15370,"bounds",10014,8164,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2028",NA,15370,"event",9404,8764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2029",NA,15374,"bounds",2194,1214,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2030",NA,15374,"event",1854,1544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2031",NA,15378,"bounds",674,314,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2032",NA,15378,"event",634,374,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2033",NA,15380,"bounds",9734,2304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2034",NA,15380,"event",7424,4604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2035",NA,15381,"bounds",614,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2036",NA,15381,"event",397,74,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2037",NA,15390,"bounds",21064,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2038",NA,15390,"event",19984,64,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2039",NA,15433,"bounds",59800,-75,45683,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2040",NA,15433,"event",49100,900,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2041",NA,15465,"bounds",2174,374,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2042",NA,15465,"event",2004,434,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2043",NA,15505,"bounds",1314,424,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2044",NA,15505,"event",1034,704,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2045",NA,15539,"bounds",604,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2046",NA,15539,"event",384,124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2047",NA,15598,"bounds",714,4,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2048",NA,15598,"event",504,194,45683,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2049",NA,15604,"bounds",1024,514,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2050",NA,15604,"event",854,684,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2051",NA,15605,"bounds",1264,784,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2052",NA,15605,"event",1124,934,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2053",NA,15606,"bounds",2164,784,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2054",NA,15606,"event",1694,1264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2055",NA,15607,"bounds",1794,1124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2056",NA,15607,"event",1564,1354,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2057",NA,15608,"bounds",2444,694,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2058",NA,15608,"event",1844,1304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2059",NA,15609,"bounds",2134,1104,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2060",NA,15609,"event",1784,1454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2061",NA,15610,"bounds",2594,1254,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2062",NA,15610,"event",2144,1714,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2063",NA,15611,"bounds",2914,1514,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2064",NA,15611,"event",2434,1994,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2065",NA,15612,"bounds",2804,1714,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2066",NA,15612,"event",2424,2094,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2067",NA,15613,"bounds",2934,1914,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2068",NA,15613,"event",2614,2244,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2069",NA,15614,"bounds",4104,884,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2070",NA,15614,"event",3004,1984,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2071",NA,15615,"bounds",4134,2904,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2072",NA,15615,"event",3714,3324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2073",NA,15616,"bounds",4144,3144,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2074",NA,15616,"event",3804,3484,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2075",NA,15618,"bounds",5254,3944,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2076",NA,15618,"event",4814,4394,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2077",NA,15623,"bounds",1224,444,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2078",NA,15623,"event",954,704,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2079",NA,15624,"bounds",7924,6024,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2080",NA,15624,"event",7284,6654,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2081",NA,15683,"bounds",24114,20004,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2082",NA,15683,"event",22744,21374,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2083",NA,15684,"bounds",14894,10974,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2084",NA,15684,"event",13534,12324,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2085",NA,15685,"bounds",15474,12964,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2086",NA,15685,"event",14644,13794,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2087",NA,15686,"bounds",18284,11954,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2088",NA,15686,"event",16154,14064,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2089",NA,15710,"bounds",8544,6544,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2090",NA,15710,"event",7854,7234,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2091",NA,15711,"bounds",4014,2404,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2092",NA,15711,"event",3464,2954,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2093",NA,15712,"bounds",3824,2164,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2094",NA,15712,"event",3254,2744,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2095",NA,15713,"bounds",934,-36,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2096",NA,15713,"event",604,304,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2097",NA,15714,"bounds",14924,9854,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2098",NA,15714,"event",13194,11564,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2099",NA,15715,"bounds",13314,8924,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2100",NA,15715,"event",11834,10404,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2101",NA,15721,"bounds",604,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2102",NA,15721,"event",384,124,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2103",NA,15722,"bounds",13794,11894,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2104",NA,15722,"event",13134,12564,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2105",NA,15723,"bounds",17124,11454,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2106",NA,15723,"event",15244,13344,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2107",NA,15727,"bounds",2714,1754,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2108",NA,15727,"event",2374,2094,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2109",NA,15728,"bounds",6494,4524,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2110",NA,15728,"event",5814,5194,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2111",NA,15729,"bounds",3524,2314,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2112",NA,15729,"event",3104,2734,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2113",NA,15730,"bounds",24724,19704,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2114",NA,15730,"event",23014,21404,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2115",NA,15731,"bounds",21934,17604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2116",NA,15731,"event",20434,19084,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2117",NA,15732,"bounds",18934,15414,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2118",NA,15732,"event",17744,16604,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2119",NA,15733,"bounds",2894,1904,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2120",NA,15733,"event",2574,2224,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2121",NA,15734,"bounds",2604,1744,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2122",NA,15734,"event",2314,2034,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2123",NA,15735,"bounds",2174,1504,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2124",NA,15735,"event",1954,1734,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2125",NA,15736,"bounds",14074,8574,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2126",NA,15736,"event",12274,10394,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2127",NA,15737,"bounds",8974,7824,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2128",NA,15737,"event",8574,8214,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2129",NA,15738,"bounds",12724,10054,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2130",NA,15738,"event",11824,10954,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2131",NA,15744,"bounds",634,-75,45678,"younger age limits truncated at publication date (2025 CE)",3,6539,FALSE,"Syverson-Blois"
"TEMP2132",NA,15744,"event",404,114,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2133",NA,15745,"bounds",4364,1914,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2134",NA,15745,"event",3514,2764,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2135",NA,15746,"bounds",13404,11374,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2136",NA,15746,"event",12724,12064,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2137",NA,15754,"bounds",17384,12274,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2138",NA,15754,"event",15684,13964,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2139",NA,15755,"bounds",10924,9734,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2140",NA,15755,"event",10514,10154,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2141",NA,15756,"bounds",4444,3264,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2142",NA,15756,"event",4044,3664,45678,NA,3,6539,FALSE,"Syverson-Blois"
"TEMP2143",NA,15757,"bounds",9354,8364,45678,NA,3,6539,FALSE,"Syverson-Blois"
